epoch,loss,val_loss
0,0.08495908975601196,0.06145663931965828
1,0.07595699280500412,0.052285559475421906
2,0.06464750319719315,0.04132667928934097
3,0.05037446692585945,0.02956143021583557
4,0.03946005925536156,0.021128132939338684
5,0.030953846871852875,0.015911996364593506
6,0.026051532477140427,0.01242654025554657
7,0.02014114521443844,0.010362235829234123
8,0.01811465062201023,0.009465966373682022
9,0.01700405590236187,0.010145904496312141
10,0.015499673783779144,0.008934268727898598
11,0.014864849857985973,0.008654597215354443
12,0.012349606491625309,0.008342040702700615
13,0.012927128002047539,0.008264116942882538
14,0.013312608934938908,0.009437386877834797
15,0.012161653488874435,0.008323105983436108
16,0.01244532223790884,0.00836047064512968
17,0.012251630425453186,0.007979389280080795
18,0.010919651947915554,0.008263243362307549
19,0.011630070395767689,0.007456062827259302
20,0.011124614626169205,0.007644099183380604
21,0.011380047537386417,0.00722148921340704
22,0.011190859600901604,0.007514392025768757
23,0.011059201322495937,0.0072789909318089485
24,0.010026467964053154,0.006948844529688358
25,0.01076668780297041,0.007094036787748337
26,0.009554237127304077,0.006727779749780893
27,0.010674177668988705,0.007226154208183289
28,0.009867671877145767,0.00708842882886529
29,0.009912430308759212,0.006594436708837748
30,0.009458675980567932,0.006628094706684351
31,0.009625771082937717,0.006241961847990751
32,0.008966363966464996,0.006080989725887775
33,0.00861925259232521,0.006268979050219059
34,0.009882273152470589,0.0061661661602556705
35,0.008250018581748009,0.005871615372598171
36,0.008656175807118416,0.005878234747797251
37,0.007939399220049381,0.0059083132073283195
38,0.008861348032951355,0.005841223057359457
39,0.00881437212228775,0.0057830424048006535
40,0.009160971269011497,0.005919563118368387
41,0.0077885231003165245,0.0056050620041787624
42,0.008358201943337917,0.005650453735142946
43,0.008815178647637367,0.00560354208573699
44,0.006942270323634148,0.005393270868808031
45,0.008513965643942356,0.005510313436388969
46,0.007744713686406612,0.005435590632259846
47,0.007877277210354805,0.005466772709041834
48,0.008105513639748096,0.005329980049282312
49,0.007074323017150164,0.005210475996136665
50,0.007534066215157509,0.005374925676733255
51,0.007374931126832962,0.00516388239338994
52,0.00805470161139965,0.0051536522805690765
53,0.007371367886662483,0.005237220786511898
54,0.00663148146122694,0.005519963800907135
55,0.00743807153776288,0.005311759188771248
56,0.007241067010909319,0.00530695216730237
57,0.006925322115421295,0.005119019187986851
58,0.006960936356335878,0.005057468079030514
59,0.0075559914112091064,0.0052149491384625435
60,0.007184550631791353,0.00494806095957756
61,0.0068785641342401505,0.004842220339924097
62,0.00695954542607069,0.004735114052891731
63,0.006597507745027542,0.005036073736846447
64,0.0073180776089429855,0.005241171456873417
65,0.006910430733114481,0.004768182523548603
66,0.006726712454110384,0.004767076577991247
67,0.007387145422399044,0.004723305813968182
68,0.00644571240991354,0.004663607571274042
69,0.006600537337362766,0.004730562213808298
70,0.006026962772011757,0.00458049401640892
71,0.006882656365633011,0.00465784128755331
72,0.007238148245960474,0.004675314761698246
73,0.00627874257043004,0.004650668241083622
74,0.006479819770902395,0.004580731503665447
75,0.00635096151381731,0.004578492138534784
76,0.006057192105799913,0.004409396089613438
77,0.006111394613981247,0.004476363770663738
78,0.006667651701718569,0.004506239201873541
79,0.006610323209315538,0.004414134658873081
80,0.0057074506767094135,0.004482896067202091
81,0.0065243919380009174,0.004653678275644779
82,0.006091675721108913,0.00439671752974391
83,0.006317212246358395,0.0043860627338290215
84,0.006533565931022167,0.004166827537119389
85,0.0065505001693964005,0.004252105485647917
86,0.005964530166238546,0.004164356272667646
87,0.005708028096705675,0.004381426610052586
88,0.0056158509105443954,0.004472494125366211
89,0.005497185047715902,0.004151192959398031
90,0.006623340770602226,0.004272220656275749
91,0.006266181357204914,0.00429949164390564
92,0.006331862416118383,0.0040405080653727055
93,0.006324457004666328,0.0041589150205254555
