epoch,loss,val_loss
0,0.06232006102800369,0.07034802436828613
1,0.05327402055263519,0.06239563226699829
2,0.04705006629228592,0.055140890181064606
3,0.04085620120167732,0.04806244745850563
4,0.036093294620513916,0.03854471072554588
5,0.030553465709090233,0.03176543489098549
6,0.026775047183036804,0.027515972033143044
7,0.02419828251004219,0.024200405925512314
8,0.021608056500554085,0.02131662517786026
9,0.020572006702423096,0.019458608701825142
10,0.019588874652981758,0.017102345824241638
11,0.018512161448597908,0.015776200219988823
12,0.015702882781624794,0.014082012698054314
13,0.015502712689340115,0.012980222702026367
14,0.014903843402862549,0.012396520934998989
15,0.013452226296067238,0.011680321767926216
16,0.012636984698474407,0.011511154472827911
17,0.013819647021591663,0.010626417584717274
18,0.012436945922672749,0.011043223552405834
19,0.01250184141099453,0.010878117755055428
20,0.011537179350852966,0.010174194350838661
21,0.010950043797492981,0.010767940431833267
22,0.01081529725342989,0.010745443403720856
23,0.010666126385331154,0.010463709011673927
24,0.011185160838067532,0.009654601104557514
25,0.010154829360544682,0.009785274043679237
26,0.009993909858167171,0.010211393237113953
27,0.00996155384927988,0.008575613610446453
28,0.01009728480130434,0.010028044693171978
29,0.008672564290463924,0.009438888169825077
30,0.009819175116717815,0.01030507031828165
31,0.009494543075561523,0.008625511080026627
32,0.009329047054052353,0.008978785946965218
33,0.010162669233977795,0.008335298858582973
34,0.009943339973688126,0.009747828356921673
35,0.009227250702679157,0.008974818512797356
36,0.009512845426797867,0.00829552672803402
37,0.008401449769735336,0.008565079420804977
38,0.00882631354033947,0.00759499054402113
39,0.008852186612784863,0.008749519474804401
40,0.00790490210056305,0.007508799433708191
41,0.008355686441063881,0.007877150550484657
42,0.008235608227550983,0.007417595479637384
43,0.007866942323744297,0.007987206801772118
44,0.007603037171065807,0.00841027032583952
45,0.007732540834695101,0.008385652676224709
46,0.007169109769165516,0.007723696529865265
47,0.008338629268109798,0.007645214907824993
48,0.007749274838715792,0.0085639338940382
49,0.007825127802789211,0.007009625434875488
50,0.00753642525523901,0.008106783032417297
51,0.008377344347536564,0.00735348230227828
52,0.007839922793209553,0.006737259216606617
53,0.008083531633019447,0.008077079430222511
54,0.007160050794482231,0.007227449212223291
55,0.006938176695257425,0.006746843457221985
56,0.007599875796586275,0.007270661182701588
57,0.0074958475306630135,0.0070877112448215485
58,0.006490909494459629,0.00730683421716094
59,0.006642250344157219,0.0068210274912416935
60,0.0070447251200675964,0.007058973424136639
61,0.006804442498832941,0.006799549795687199
62,0.006985760293900967,0.006594355218112469
63,0.007170065771788359,0.006737629417330027
64,0.006540651433169842,0.007443043403327465
65,0.006538336165249348,0.006067249923944473
66,0.0067994496785104275,0.006346270442008972
67,0.00669958395883441,0.005737784318625927
68,0.006657901685684919,0.006967373192310333
69,0.007086551282554865,0.006167842075228691
70,0.006923186592757702,0.006271648220717907
71,0.006356304977089167,0.005922801326960325
72,0.006055701989680529,0.006256562657654285
73,0.00618345383554697,0.006363579537719488
74,0.006461113225668669,0.006129635963588953
75,0.006781727075576782,0.006346030626446009
76,0.007186068221926689,0.006579560227692127
77,0.006776259280741215,0.007368181832134724
78,0.006399965845048428,0.005670309066772461
79,0.005846266169101,0.005917920731008053
80,0.006182587239891291,0.005751572083681822
81,0.006585967727005482,0.006188175641000271
82,0.006902806460857391,0.005978296510875225
83,0.006001794245094061,0.005552028771489859
84,0.005659813527017832,0.006333685014396906
85,0.006024692673236132,0.006289693061262369
86,0.0063167354092001915,0.006505072116851807
87,0.0056603881530463696,0.006677973084151745
88,0.006241475697606802,0.005794147960841656
89,0.006166950333863497,0.00620259577408433
90,0.005553533788770437,0.005862236954271793
91,0.006540853995829821,0.005989437457174063
92,0.005955620668828487,0.006213377229869366
93,0.006385195069015026,0.005512227304279804
94,0.0063637904822826385,0.005579117685556412
95,0.005808828864246607,0.006904719863086939
96,0.00591603759676218,0.005443987436592579
97,0.005289638414978981,0.005992298945784569
98,0.006334213539958,0.005419599823653698
99,0.005685551092028618,0.0052035809494555
100,0.005855792202055454,0.006533045321702957
101,0.005317929666489363,0.006202981807291508
102,0.005604126024991274,0.005903170444071293
103,0.005268252920359373,0.005009378306567669
104,0.005602071527391672,0.005457128398120403
105,0.005706774070858955,0.00579080218449235
106,0.004897871054708958,0.005462637636810541
107,0.00550237949937582,0.005463502369821072
108,0.005878486204892397,0.00536287110298872
109,0.005424048285931349,0.006186742335557938
110,0.005044306628406048,0.005250734277069569
111,0.005352490581572056,0.005106835626065731
112,0.005368048790842295,0.005309950560331345
113,0.004876407328993082,0.006453957408666611
114,0.005527452100068331,0.006327407900243998
115,0.0050826650112867355,0.005708074662834406
116,0.005346035119146109,0.005701517220586538
117,0.005026903469115496,0.006743618752807379
118,0.004961803089827299,0.005707369651645422
119,0.005032573360949755,0.0052848318591713905
120,0.005095543805509806,0.006365067325532436
121,0.005077816545963287,0.006938513368368149
122,0.005451414734125137,0.0047522494569420815
123,0.005246790125966072,0.005508926697075367
124,0.0048749097622931,0.005835982505232096
125,0.005489742383360863,0.005884528160095215
126,0.004450229462236166,0.004838228225708008
127,0.005530118010938168,0.005269329063594341
128,0.0048219431191682816,0.005646643228828907
129,0.004296306986361742,0.00539881456643343
130,0.005343268625438213,0.005980126094073057
131,0.004698565229773521,0.004955897573381662
132,0.004502038937062025,0.005389687605202198
133,0.005077414680272341,0.005336171947419643
134,0.005195995327085257,0.005419169552624226
135,0.004883309826254845,0.004945917520672083
136,0.005025517661124468,0.005290577653795481
137,0.004802763927727938,0.005236627068370581
138,0.004982510581612587,0.0050232126377522945
139,0.004698324948549271,0.005435237195342779
140,0.004426345694810152,0.005252108909189701
141,0.004541891627013683,0.0049676233902573586
142,0.004760708659887314,0.004970678593963385
143,0.0047985524870455265,0.0048248423263430595
144,0.004531431011855602,0.005775267258286476
145,0.004408359527587891,0.005007852800190449
146,0.004429520107805729,0.005013010930269957
147,0.004370428621768951,0.0048009492456912994
148,0.004448130261152983,0.004695511423051357
149,0.0048512606881558895,0.005503513850271702
150,0.005286213010549545,0.005420362111181021
151,0.004721743054687977,0.004774401895701885
152,0.004431531298905611,0.005847555119544268
153,0.005177347455173731,0.005354919470846653
154,0.004092236049473286,0.005365551449358463
155,0.0044572921469807625,0.005470536183565855
156,0.004203714895993471,0.004534309729933739
157,0.0041738166473805904,0.005471391137689352
158,0.004950616043061018,0.005408647004514933
159,0.0045319790951907635,0.004933075048029423
160,0.0038169114850461483,0.0054337820038199425
161,0.004103835206478834,0.005493316799402237
162,0.004184402525424957,0.0047853565774858
163,0.003963323310017586,0.005160320084542036
164,0.003934038337320089,0.00518801249563694
165,0.0038641965948045254,0.005093439482152462
166,0.004505855496972799,0.005365974269807339
167,0.0043577766045928,0.004953781142830849
168,0.004226003307849169,0.0048239934258162975
169,0.004346164874732494,0.004958366043865681
170,0.0043493956327438354,0.005287375766783953
171,0.004022800363600254,0.004726123064756393
172,0.004217259585857391,0.004471028223633766
173,0.004270470701158047,0.004862038418650627
174,0.0037497556768357754,0.004754373338073492
175,0.00394737021997571,0.005140756256878376
176,0.004469352774322033,0.0054650758393108845
177,0.004567303694784641,0.004577388055622578
178,0.004068486858159304,0.004414528142660856
179,0.003815574338659644,0.0048116580583155155
180,0.0040431031957268715,0.004695845767855644
181,0.004185063764452934,0.00574712548404932
182,0.004086178261786699,0.005003693513572216
183,0.004109549336135387,0.0048238062299788
184,0.004520961549133062,0.004780732095241547
185,0.0043205018155276775,0.004694667644798756
186,0.004169798456132412,0.00446893647313118
187,0.0038274324033409357,0.005039071198552847
188,0.004234503488987684,0.0043192217126488686
189,0.003774758195504546,0.004948900081217289
190,0.004211213439702988,0.005099946167320013
191,0.003957353997975588,0.004622504115104675
192,0.004129725508391857,0.004101564642041922
193,0.0038938806392252445,0.0047098565846681595
194,0.0038596836384385824,0.004221765790134668
195,0.003983873408287764,0.004655792377889156
196,0.003893669229000807,0.005123570095747709
197,0.0038244237657636404,0.005677551031112671
198,0.003653282532468438,0.004843374248594046
199,0.003944912925362587,0.004207319114357233
200,0.004020672757178545,0.004647105000913143
201,0.003602738957852125,0.004863628186285496
202,0.004000140354037285,0.004424565006047487
203,0.0036455297376960516,0.004542313050478697
204,0.003719493979588151,0.004427414387464523
205,0.003777489298954606,0.0039042860735207796
206,0.003955409396439791,0.0044830539263784885
207,0.0036726139951497316,0.004234003368765116
208,0.003918231464922428,0.004826025106012821
209,0.0035622811410576105,0.0048313927836716175
210,0.003547434927895665,0.005005170591175556
211,0.0035489301662892103,0.004459804855287075
212,0.004015129990875721,0.005109224934130907
213,0.003509620437398553,0.004197357688099146
