epoch,loss,val_loss
0,0.06657158583402634,0.00716411042958498
1,0.06086602807044983,0.008584239520132542
2,0.056689973920583725,0.009958524256944656
3,0.05361359566450119,0.010929579846560955
4,0.05037355422973633,0.01078316755592823
5,0.045689139515161514,0.009367356076836586
6,0.040300872176885605,0.0068549467250704765
7,0.03670302778482437,0.0040420712903141975
8,0.032474715262651443,0.0021004348527640104
9,0.02947370707988739,0.0019033063435927033
10,0.026329465210437775,0.002860135165974498
11,0.023860227316617966,0.004760979674756527
12,0.022357424721121788,0.007087871432304382
13,0.020325973629951477,0.009813266806304455
14,0.02021869085729122,0.013446392491459846
15,0.019344529137015343,0.01691034995019436
16,0.016426317393779755,0.021330242976546288
17,0.017172936350107193,0.02477249503135681
18,0.01558597106486559,0.029239332303404808
19,0.014589746482670307,0.031338196247816086
20,0.01444526482373476,0.03361288458108902
21,0.013289953581988811,0.03736244514584541
22,0.014178536832332611,0.03794657066464424
23,0.012864155694842339,0.03998982906341553
24,0.012393411248922348,0.0415811650454998
25,0.01144150085747242,0.044072337448596954
26,0.010790882632136345,0.04451925307512283
27,0.01318718958646059,0.04112405329942703
28,0.0114087900146842,0.0424954816699028
29,0.011613111943006516,0.043437279760837555
30,0.01105185505002737,0.04418448358774185
31,0.011456013657152653,0.040477052330970764
32,0.010875253938138485,0.03938039392232895
33,0.011019495315849781,0.034249015152454376
34,0.010491931810975075,0.0342959426343441
35,0.010034153237938881,0.03254241868853569
36,0.010956250131130219,0.031500495970249176
37,0.010577436536550522,0.029983634129166603
38,0.009285970591008663,0.025297757238149643
39,0.009671393781900406,0.026265893131494522
40,0.00992955919355154,0.026722243055701256
41,0.00909796915948391,0.021126756444573402
42,0.008417384698987007,0.019581744447350502
43,0.009952274151146412,0.017291586846113205
44,0.00943492166697979,0.01644994132220745
45,0.009159277193248272,0.014899196103215218
46,0.008470673114061356,0.011801036074757576
47,0.009420164860785007,0.011769559234380722
48,0.009478017687797546,0.010166470892727375
49,0.008539324626326561,0.01125806849449873
