epoch,loss,val_loss
0,0.06448538601398468,0.005957691930234432
1,0.06284721195697784,0.006206457503139973
2,0.06182844191789627,0.006448407657444477
3,0.06097982078790665,0.006633496843278408
4,0.05955851450562477,0.006877309177070856
5,0.05869052931666374,0.007128705736249685
6,0.05784489959478378,0.0074354903772473335
7,0.05678268522024155,0.00780656049028039
8,0.05570631101727486,0.008227390237152576
9,0.054850030690431595,0.008628293871879578
10,0.053907450288534164,0.00912316795438528
11,0.05225163325667381,0.009718055836856365
12,0.05169818922877312,0.010319220833480358
13,0.05010152980685234,0.01097284909337759
14,0.04917524755001068,0.011689339764416218
15,0.04888750612735748,0.012398853898048401
16,0.04808403179049492,0.013088422827422619
17,0.046860791742801666,0.013747644610702991
18,0.046200960874557495,0.014346902258694172
19,0.04570957273244858,0.01499144732952118
20,0.045452408492565155,0.015483768656849861
21,0.04480406269431114,0.015929490327835083
22,0.04421877861022949,0.016318123787641525
23,0.043891679495573044,0.016565952450037003
24,0.0420270711183548,0.01692930795252323
25,0.04312792792916298,0.017019744962453842
26,0.041926831007003784,0.017123131081461906
27,0.04119133576750755,0.017195770516991615
28,0.040980301797389984,0.017213230952620506
29,0.04037921875715256,0.017240773886442184
30,0.03949771076440811,0.017283955588936806
31,0.039638396352529526,0.017169488593935966
32,0.039858993142843246,0.01704169251024723
33,0.03885454311966896,0.017034851014614105
34,0.03801780566573143,0.01702742651104927
35,0.037483155727386475,0.0170600526034832
36,0.03753312677145004,0.016848724335432053
37,0.037472523748874664,0.016822446137666702
38,0.03580891713500023,0.016696471720933914
39,0.03585214540362358,0.01649930328130722
40,0.03513864800333977,0.016415070742368698
