epoch,loss,val_loss
0,0.06037838011980057,0.06050296872854233
1,0.057418886572122574,0.057852841913700104
2,0.0545877069234848,0.054787665605545044
3,0.05183590203523636,0.05156511068344116
4,0.04834606498479843,0.04734195023775101
5,0.04533649981021881,0.043091852217912674
6,0.04158252850174904,0.03858213871717453
7,0.03617696091532707,0.0334552526473999
8,0.03255010396242142,0.029109710827469826
9,0.02858433499932289,0.025085430592298508
10,0.023867163807153702,0.021376794204115868
11,0.02052457630634308,0.018242454156279564
12,0.01901686005294323,0.015641311183571815
13,0.01668793335556984,0.013594336807727814
14,0.014460362493991852,0.011973625048995018
15,0.01339626032859087,0.010690140537917614
16,0.012991770170629025,0.009995567612349987
17,0.01132228784263134,0.009433426894247532
18,0.011645155027508736,0.00894499383866787
19,0.011087764985859394,0.008564110845327377
20,0.01075709518045187,0.00831800140440464
21,0.010257919318974018,0.008193624205887318
22,0.011332983151078224,0.00793730653822422
23,0.009384199976921082,0.007704018149524927
24,0.00937529094517231,0.007447151932865381
25,0.009778646752238274,0.007310470100492239
26,0.00893090758472681,0.007199883460998535
27,0.009337923489511013,0.007063989527523518
28,0.008523941971361637,0.007034777197986841
29,0.008185281418263912,0.0068182931281626225
30,0.009110686369240284,0.006748727522790432
31,0.00824566837400198,0.0067048026248812675
32,0.008413838222622871,0.006547814700752497
33,0.008878572843968868,0.006591330282390118
34,0.007703759241849184,0.006325411144644022
35,0.007290971931070089,0.006320230662822723
36,0.007235110271722078,0.006470003165304661
37,0.007350424770265818,0.00616381736472249
38,0.0074121952056884766,0.006105312146246433
39,0.007286303676664829,0.006064976565539837
40,0.007089856546372175,0.006049626506865025
41,0.007178253028541803,0.005998015869408846
42,0.007987482473254204,0.0059530423022806644
43,0.006734836846590042,0.005993635859340429
44,0.007194085977971554,0.005882047116756439
45,0.007106423377990723,0.005824008956551552
46,0.006893622223287821,0.005787130910903215
47,0.006691962946206331,0.00581021374091506
48,0.0074967085383832455,0.00574764609336853
49,0.006539412774145603,0.005735212005674839
50,0.0066795493476092815,0.005728177726268768
51,0.006106155458837748,0.005753391422331333
52,0.006075437180697918,0.005762984976172447
53,0.006320948712527752,0.005697129759937525
54,0.006434617564082146,0.005757366307079792
55,0.005993328057229519,0.005826687905937433
56,0.006313784047961235,0.0057033151388168335
57,0.006431386806070805,0.00575044983997941
58,0.006271936930716038,0.005739657673984766
59,0.00600130669772625,0.00564226508140564
60,0.006318468600511551,0.005668985657393932
61,0.005850512534379959,0.005624419078230858
62,0.005685674957931042,0.0054505132138729095
63,0.006336604710668325,0.005642111878842115
64,0.006699466146528721,0.005392950959503651
65,0.00561375729739666,0.005564345512539148
66,0.006347195245325565,0.005474206060171127
67,0.006227947771549225,0.005513044539839029
68,0.006436900235712528,0.005447072442620993
69,0.006680652033537626,0.005393862724304199
70,0.005909458734095097,0.005508617032319307
71,0.005365705583244562,0.005472573451697826
72,0.006202379707247019,0.005368489772081375
73,0.005852759350091219,0.005382903851568699
74,0.00622754218056798,0.0053796591237187386
75,0.005848705768585205,0.005369843449443579
76,0.005742739886045456,0.005330687388777733
77,0.0056284284219145775,0.005314233712852001
78,0.005875053815543652,0.005358683876693249
79,0.006054547615349293,0.005246126092970371
80,0.0061081647872924805,0.005175160244107246
81,0.006142161786556244,0.0053245252929627895
82,0.005540152546018362,0.005286929663270712
83,0.0059987460263073444,0.005222190171480179
84,0.0055405572056770325,0.005295237526297569
85,0.005081003997474909,0.005254799034446478
86,0.005538086406886578,0.005161176435649395
87,0.004947253502905369,0.005173102952539921
88,0.005442528985440731,0.005186715628951788
89,0.005682902876287699,0.0052606500685215
90,0.00544778723269701,0.0051002660766243935
91,0.005498578306287527,0.005087908357381821
92,0.004950038623064756,0.005095840431749821
93,0.0058990903198719025,0.005093927029520273
94,0.005745245143771172,0.0050278822891414165
95,0.004912849050015211,0.004964860621839762
96,0.005439065862447023,0.0049394057132303715
97,0.004826383665204048,0.004998446442186832
98,0.005599806550890207,0.004944104701280594
99,0.005519282538443804,0.004896706435829401
100,0.005263562314212322,0.004943435080349445
101,0.0050634294748306274,0.00486235786229372
102,0.005485644564032555,0.004841001238673925
103,0.0050547486171126366,0.004825853742659092
104,0.005531657952815294,0.004890984855592251
105,0.005036510061472654,0.0047712489031255245
106,0.004728889092803001,0.004762540105730295
107,0.00583135150372982,0.004732284229248762
108,0.005569817032665014,0.004706413019448519
109,0.005138096399605274,0.004608406685292721
110,0.00460544740781188,0.004649271257221699
111,0.004414621740579605,0.004595049656927586
112,0.004374477081000805,0.004567804746329784
113,0.00459216209128499,0.004591138102114201
114,0.005279864650219679,0.004546781536191702
115,0.004745039157569408,0.004499868955463171
116,0.004883716348558664,0.0045585306361317635
117,0.004585908260196447,0.004571739584207535
118,0.004805770702660084,0.0045682997442781925
119,0.004529000725597143,0.004534919746220112
120,0.0044707441702485085,0.004542388487607241
121,0.005298345349729061,0.004506368190050125
122,0.004707238636910915,0.004498139955103397
123,0.0047478750348091125,0.004424021579325199
124,0.005085897631943226,0.004391706548631191
125,0.004983157385140657,0.004385008476674557
126,0.004858226515352726,0.004341390449553728
127,0.004651734605431557,0.004306490067392588
128,0.004800698719918728,0.004232995677739382
129,0.004880512598901987,0.004230868071317673
130,0.004218491725623608,0.004239914007484913
131,0.005091011989861727,0.0041474527679383755
132,0.004089957568794489,0.004105125553905964
133,0.004208258353173733,0.004106898792088032
134,0.004639657214283943,0.004100099205970764
135,0.004602575208991766,0.004126009531319141
136,0.005114974919706583,0.004003704059869051
137,0.0047880555503070354,0.004035680554807186
138,0.004574239253997803,0.004002053290605545
139,0.004528157878667116,0.004105298779904842
140,0.00449779350310564,0.003944898024201393
141,0.004128613509237766,0.004037150181829929
142,0.0043119643814861774,0.003958284854888916
143,0.0042442516423761845,0.003939680755138397
144,0.00440602283924818,0.003881917567923665
145,0.004202303476631641,0.003870768006891012
146,0.004093973431736231,0.0038930706214159727
147,0.004581518471240997,0.003873255103826523
148,0.004060149192810059,0.0038994017522782087
149,0.004543080925941467,0.003869806183502078
150,0.0038877648767083883,0.0038322508335113525
151,0.00401353882625699,0.0038065991830080748
152,0.004285852890461683,0.0037584148813039064
153,0.003942704759538174,0.00372239388525486
154,0.0039525143802165985,0.0037340938579291105
155,0.004413558170199394,0.003763337153941393
156,0.004621518775820732,0.003670268226414919
157,0.004220710135996342,0.003660449292510748
158,0.003914488013833761,0.0037929988466203213
159,0.004085500258952379,0.0036944292951375246
160,0.004286378156393766,0.0036292183212935925
161,0.004277746193110943,0.0036589063238352537
162,0.003780607134103775,0.0036779562942683697
163,0.003963241819292307,0.0036338060162961483
164,0.003777287667617202,0.0036317980848252773
